method,input_tier,rollout_id,root_family_id,time,capture_order,h,r,e,cos,rho,evidence_valid,evidence_duration
O_B2,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.2,29,,,,0.9831579717326642,0.09334741013776111,True,0.0
O_B2,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.25,30,,,,0.9993559999454188,0.05088990020713439,True,0.0
O_B2,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.3,31,,,,0.9914503147128191,0.06848008470969394,True,0.0
O_B2,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.35,33,,,,0.9984678361719983,0.028034312686841045,True,0.0
O_B2,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.4,34,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.45,35,,,,,,True,0.0
O_B2,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.5,37,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.05,0,,,,,,False,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.1,1,,,,0.7636691034355082,0.34558807942516356,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.15,3,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.2,4,,,,-0.4713082291572244,0.8659641762438169,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.25,5,,,,0.24525614446051244,0.7950513514334171,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.3,6,,,,0.8694759398805952,0.31860658367364925,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.35,8,,,,-0.773207489341868,0.9562299192503841,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.4,9,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.45,11,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.5,12,,,,0.9622490934395825,0.20933243300405316,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.55,13,,,,0.9521163662644313,0.15511655798650684,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.6,14,,,,0.9914133273534147,0.16707812372455325,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.65,16,,,,0.9767004452269886,0.25373821610202024,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.7,17,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.75,18,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.8,20,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.85,21,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.9,22,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.95,24,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.0,25,,,,0.9961429106338593,0.0684038164842994,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.05,26,,,,0.999992136851205,0.1152656760653787,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.1,27,,,,0.9940572998310603,0.10513735804252691,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.15,28,,,,0.9989703107471286,0.024215109919286344,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.2,29,,,,0.9831579717326642,0.09334741013776111,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.25,30,,,,0.9993559999454188,0.05088990020713439,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.3,31,,,,0.9914503147128191,0.06848008470969394,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.35,33,,,,0.9984678361719983,0.028034312686841045,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.4,34,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.45,35,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.5,37,,,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.05,0,0.0,"[0.0, 0.25, -0.21610849999999981]",,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.1,1,-0.007405259260910624,"[-6.0190315479935474e-05, 0.2496850847142352, -0.22351375926091044]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.15,3,-0.0057058801362013245,"[-5.89749853951993e-06, 0.24990036504644997, -0.22181438013620114]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.2,4,-0.005052034965161822,"[2.13118141932922e-05, 0.18770734178198614, -0.19820693993111127]",,0.05511861890402186,0.9888803543270026,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.25,5,-0.005012577234957627,"[7.765007470128538e-06, 0.125054262154766, -0.17521388716685693]",,-0.9876952733350389,0.9999663665025119,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.3,6,-0.004619834506323417,"[-1.03843683172955e-05, 0.0643807481586732, -0.15186754940417246]",,0.8436104210667547,0.9504100507102373,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.35,8,-0.004067362053530421,"[0.00015709979953854036, 0.002484841779880842, -0.1283614819173291]",,0.4319741676861171,0.9826870003649674,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.4,9,-0.003675015501741208,"[0.00023221147911817175, 0.0025068696565403933, -0.1279691353655399]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.45,11,-0.003306576969749897,"[0.000239552703643231, 0.0024971704071868814, -0.12760069683354858]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.5,12,0.05441617885172556,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",,0.9991698777561154,0.027806856081613485,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.55,13,0.1144161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.6,14,0.17441617885172545,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.65,16,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.7,17,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.75,18,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.8,20,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.85,21,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.9,22,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.95,24,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.0,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.0,25,0.21839297636875066,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.0,0.9999999999999999,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.05,26,0.2023722949500707,"[-6.145677436597552e-05, 0.00014347934008694663, -0.12987541994777818]",4.8082271272808766e-05,0.9999999882131899,0.00028936751503940626,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.1,27,0.18634909246709586,"[-6.145677436597552e-05, 0.00014347934008694663, -0.12987541994777818]",4.8082271272808766e-05,0.9999999999999999,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.15,28,0.17032336891982602,"[-1.5562699656475332e-05, 0.0001575961014765384, -0.12987794101207317]",6.938893903907228e-18,0.9999999882394618,0.0002892061354865781,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.2,29,0.15430268750114606,"[-6.145677436597552e-05, 0.00014347934008694663, -0.12987541994777818]",4.8082271272808766e-05,0.9999999882131899,0.00028936751503940626,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.25,30,0.13827947256488848,"[-5.970903693555685e-05, 0.00016837333850895642, -0.12987543240106103]",4.551198811766189e-05,0.9999999557458611,0.00015014027738001026,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.3,31,0.12225462517305274,"[3.377572202634127e-05, 0.00015759051106208066, -0.12987707730992204]",4.934598126301014e-05,0.9999999597443201,0.0005659560121760919,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.35,33,0.1062330675989388,"[-5.97090369355846e-05, 0.00016837333850894254, -0.12987543240106103]",4.5511988117685526e-05,0.999999959567398,0.0005665768276353779,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.4,34,0.1062330675989388,"[-5.97090369355846e-05, 0.00016837333850894254, -0.12987543240106103]",4.5511988117685526e-05,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.45,35,0.1062330675989388,"[-5.97090369355846e-05, 0.00016837333850894254, -0.12987543240106103]",4.5511988117685526e-05,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.5,37,0.1062330675989388,"[-5.97090369355846e-05, 0.00016837333850894254, -0.12987543240106103]",4.5511988117685526e-05,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.05,0,0.0,"[0.0, 0.25, -0.21610849999999981]",,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.1,1,-0.007405259260910624,"[-6.0190315479935474e-05, 0.2496850847142352, -0.22351375926091044]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.15,3,-0.0057058801362013245,"[-5.89749853951993e-06, 0.24990036504644997, -0.22181438013620114]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.2,4,-0.005052034965161822,"[2.13118141932922e-05, 0.18770734178198614, -0.19820693993111127]",,0.05511861890402186,0.9888803543270026,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.25,5,-0.005012577234957627,"[7.765007470128538e-06, 0.125054262154766, -0.17521388716685693]",,-0.9876952733350389,0.9999663665025119,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.3,6,-0.004619834506323417,"[-1.03843683172955e-05, 0.0643807481586732, -0.15186754940417246]",,0.8436104210667547,0.9504100507102373,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.35,8,-0.004067362053530421,"[0.00015709979953854036, 0.002484841779880842, -0.1283614819173291]",,0.4319741676861171,0.9826870003649674,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.4,9,-0.003675015501741208,"[0.00023221147911817175, 0.0025068696565403933, -0.1279691353655399]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.45,11,-0.003306576969749897,"[0.000239552703643231, 0.0024971704071868814, -0.12760069683354858]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.5,12,0.05441617885172556,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",,0.9991698777561154,0.027806856081613485,True,0.04999999999999999
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.55,13,0.1144161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,1.0,0.0,True,0.10000000000000003
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.6,14,0.17441617885172545,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,1.0,0.0,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.65,16,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,1.0,0.0,True,0.2
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.7,17,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.75,18,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.8,20,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.85,21,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.9,22,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.95,24,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,,,True,0.2
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.0,25,0.21839297636875066,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,0.9999999999999999,0.0,True,0.25000000000000006
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.05,26,0.2023722949500707,"[-6.145677436597552e-05, 0.00014347934008694663, -0.12987541994777818]",0.0030505369592073095,0.9999999882131899,0.00028936751503940626,True,0.3000000000000001
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.1,27,0.18634909246709586,"[-6.145677436597552e-05, 0.00014347934008694663, -0.12987541994777818]",0.0030505369592073095,0.9999999999999999,0.0,True,0.35000000000000014
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.15,28,0.17032336891982602,"[-1.5562699656475332e-05, 0.0001575961014765384, -0.12987794101207317]",0.0030371067278624183,0.9999999882394618,0.0002892061354865781,True,0.39999999999999997
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.2,29,0.15430268750114606,"[-6.145677436597552e-05, 0.00014347934008694663, -0.12987541994777818]",0.0030505369592073095,0.9999999882131899,0.00028936751503940626,True,0.45
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.25,30,0.13827947256488848,"[-5.970903693555685e-05, 0.00016837333850895642, -0.12987543240106103]",0.003031130318012797,0.9999999557458611,0.00015014027738001026,True,0.5
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.3,31,0.12225462517305274,"[3.377572202634127e-05, 0.00015759051106208066, -0.12987707730992204]",0.003032941100022331,0.9999999597443201,0.0005659560121760919,True,0.55
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.35,33,0.1062330675989388,"[-5.97090369355846e-05, 0.00016837333850894254, -0.12987543240106103]",0.0030311303180128105,0.999999959567398,0.0005665768276353779,True,0.6000000000000001
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.4,34,0.1062330675989388,"[-5.97090369355846e-05, 0.00016837333850894254, -0.12987543240106103]",0.0030311303180128105,,,True,0.6000000000000001
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.45,35,0.1062330675989388,"[-5.97090369355846e-05, 0.00016837333850894254, -0.12987543240106103]",0.0030311303180128105,,,True,0.6000000000000001
S_G_R,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,1.5,37,0.1062330675989388,"[-5.97090369355846e-05, 0.00016837333850894254, -0.12987543240106103]",0.0030311303180128105,,,True,0.6000000000000001
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.05,0,0.0,"[0.0, 0.25, -0.21610849999999981]",,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.1,1,-0.007405259260910624,"[-6.0190315479935474e-05, 0.2496850847142352, -0.22351375926091044]",,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.15,3,-0.0057058801362013245,"[-5.89749853951993e-06, 0.24990036504644997, -0.22181438013620114]",,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.2,4,-0.005052034965161822,"[2.13118141932922e-05, 0.18770734178198614, -0.19820693993111127]",,0.05511861890402186,0.9888803543270026,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.25,5,-0.005012577234957627,"[7.765007470128538e-06, 0.125054262154766, -0.17521388716685693]",,-0.9876952733350389,0.9999663665025119,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.3,6,-0.004619834506323417,"[-1.03843683172955e-05, 0.0643807481586732, -0.15186754940417246]",,0.8436104210667547,0.9504100507102373,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.35,8,-0.004067362053530421,"[0.00015709979953854036, 0.002484841779880842, -0.1283614819173291]",,0.4319741676861171,0.9826870003649674,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.4,9,-0.003675015501741208,"[0.00023221147911817175, 0.0025068696565403933, -0.1279691353655399]",,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.45,11,-0.003306576969749897,"[0.000239552703643231, 0.0024971704071868814, -0.12760069683354858]",,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.5,12,0.05441617885172556,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",,0.9991698777561154,0.027806856081613485,True,0.04999999999999999
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.55,13,0.1144161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,1.0,0.0,True,0.10000000000000003
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.6,14,0.17441617885172545,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,1.0,0.0,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.65,16,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,1.0,0.0,True,0.2
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.7,17,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.75,18,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,,,True,0.2
S_G_HR,S,L2RAR2_REPAIR_03_840003:K3_normal_hold_pause_resume,L2RAR2_REPAIR_03_840003,0.8,20,0.2344161788517255,"[-1.5562699656468393e-05, 0.0001575961014765384, -0.12987794101207317]",0.003037106727862418,,,True,0.2
