geom_signature,group_size,distinct_graph_cost_count,distinct_graph_full_count,max_graph_potential_span,conditions,phases,active_objects,representative_state_hashes
"[0,1,""0.43145315265744277""]",4,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""0053d108b39e3381563c161861619dcebe64930f084209413e805c38dcac8054"",""397d55e4a5786428c258a71bdcd2c244a586bef7c049ce95f4be1d99634164bc"",""75056786398a3a45790ed481327ac73f64229c932b58bc5c9776c83a7f4a2aea"",""be4c0983ae7bba22e9a0f67d3adb702b31aedbb3406251f8e86dfb4c869de35b""]"
"[0,1,""0.43194077952435672""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""150109f752830f42058316b9901a082198b35bd6dba4124dd27b9b3e69cc17e5"",""4d777e64612f29179e29f545d8a9161fff2d0327d0015e788a0870d2dd28edcf""]"
"[0,1,""0.43194077952435689""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""0288d5d06feeab6740807a588fda96c990dff39b2ab1a8ad7befa7c2eb3b2594"",""5e6cb68f23f51fe1293d328e8a51ffb5e6d7486024029964c54fd2cb0d7050b5""]"
"[0,1,""0.43203083080075133""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""7b57308ff3174e24fe16215d423584dfa247d420b426eef2361d2bf3ac5f4c86"",""efba3f83f5f0b71481a299efd821e5a3bd0a08526d10cc276bb1642924cd5b6e""]"
"[0,1,""0.43210105446426955""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""0980a33346983ca2406e29854a4d673b3962fecd91df0b0fe6532f48ee0cdbde"",""2314d89958bc759f98780a70e85fd35ef24f5839e7b47c4638cccfe9b7059076"",""a2a9b4c261a391b23b08b105dc912e427837710ba37aff754d46783f18b52b32""]"
"[0,1,""0.43214832434386535""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""010d6ad184ddf39402bca94841bce54d7b483ca0bac45fc1f6f94c9e4b52224c"",""1ec7f1871c9b912f89862b075e6834fbd4a846d4e8d5f80bb630096077fdb18f"",""7399e230fea30a22ea494ec31d621a067b684d680bf0295c78a866e5778bd7e1"",""bb83c1a519034db868b3bb383c15fc67b17246cfdfb2ac2fede075055b2f1dab""]"
"[0,1,""0.43214832434386541""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""25a2c5f4fdc127dd194d3f5b826ffcf2e20d35781fc128ec9d2062ee36564955"",""7131b5666da429e4b16100259eeb2819827c82471efc24ba0699380f484e85bd"",""84bec4d494c77d16022ee949f67e49c326a3abd8592c005d4d17627ffb7c6d86"",""ab339bb6e540a2c67c14bced703c927a5cc577e74ffe30087e0312f6cda4fda4""]"
"[0,1,""0.43247392847379829""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""6e3628c758e4517cc18d2885c4764ddb2b220aa9fcea70cc910e36f1125bacfd"",""71c333f98ebd11b818d116f9d9c7583c2c2f8ce1270c3f0ffc6ea56099d27e10"",""87320778606a020995d30e6660803e85b7ab2e7f4686b18052e82beffc2f0be5"",""cfd89ffd1df6520711974a880c5a74a94e51d247da6a50f9ff37108ec494fb01""]"
"[0,1,""0.4325405121684871""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""5e39f385918338eaf173b8bcc54108af45258d8860358d2ab3dbef5bed8c3f20"",""b8a0e6d9b863a4bcb4570660a1444ae844bac832cb5058f51bf2787a044a4f13"",""deb18710e79de351b9fe33bb0700b539f7fdede34cab663bc2db9adc20972616"",""f59bed64e1d7b7cfc68ae0261df7e1f1452c716f2edcc09442ca53ba0bec03ae""]"
"[0,1,""0.43277169902391677""]",6,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""0370af557485124990a26cccecaff7283cf16608fefb028b14cf4ebfa6a0706a"",""1ada63c5883a45fb73399999e3df843e71b8a800e3458500a3b43d659d3a087f"",""4ca4b5757e365bbd206a5cdc9534268c231d67f0d73ff53949f9fd7868a92922"",""74e3613e48503c20a632b8a829de45fe7a00f7f39b72caf04d7edb9418f8dcfe"",""7bca6d8cd5cd216a5f5254f811b45fd9c89b871e68fa2b95312bbabcac46a51c""]"
"[0,1,""0.43288360742069798""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""539eb9f13d9fc6a755d22c05f99337224b6971af33bb76e0bf59ff126639763a"",""6e6d098af7f744216c3692abc5bd9a999abc7c4cc2039e0479b81072981727c4"",""9e7001c79de2959944798f52f43463309eca2d32920619ae681479a465664d09""]"
"[0,1,""0.43293551746125891""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""2c5251008cf02b5a05d909667d205411a3bc28981c27303db8d3478bf7a96166"",""4719ea9524b4adc1bc939e55af354bd0fa5f34b00ddc7b804711f9560c4a0a99"",""6f5f5e617bff7fb66d48d8a122fdb3c796c703ca069a935589d4c75e3fbb14dd""]"
"[0,1,""0.43297416742562123""]",4,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""071f90e4be71fb7fad2fb29825feabccc8680bd3ffec7b1e136d3d8d063a36c5"",""28e353cce85bc52ff7c3e6e96a321742cb5e18e0d5e4b77bde261e310bffbc33"",""453c8e723dfb779dd2b4a1b48d1d03dd2800fb543fbc1da6815d6aa3bcc531da"",""46fd5e3f2afe7fe7e1404d494fe1804aa87a0ceba28ad018e7f3eb388f8b6d16""]"
"[0,1,""0.4331236108079824""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""3b026e9c8f0f2e69514934be90c1582233f604c7037dac8fefca4ce3b3dedd9e"",""68196912246f6225a404080fb463c3d39f685726be57317e52468879d73fad66"",""996ee1f2f6e9414fffcd7e6a94efb4caa8eaa8c48ac32e6a024c729c329e44d1"",""a5420418fc02d7c13f2efc128f66553f5ec4711583ca3bdcddcd1abdd90fe953""]"
"[0,1,""0.43334070353117982""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""49619eb49fff5ae5a5d1941e274263dfd6ddf1441f03e8cad8008ffcd30d236e"",""9bf5d09d2f9d1c98eaa057be2b75b3a318f63ac0dea0d608013f0310ffb1a892"",""da07ac48e500241100f0ea26451f6ce17b3d015c99eace5e1ca1320f805ac751""]"
"[0,1,""0.43347313323254599""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""3ffb9f8c30e3dd7d0ab5267ea598548e9507d92c9737155be1990458f93b0ff7"",""aed783d9c6f3522cd536934993c45d07efdc016f19776ef2049165e207f27e6f"",""b1544356f57e2ae8b469650047d2917633c180bdac39863e04c90fa6613d2e5b""]"
"[0,1,""0.43351785534145404""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""351349141116d47d6416b8ab5e6db1071619086a7e878443de3848091020f894"",""3d9db60e2413170e736b05e793c8b51c0e20579caf1145b8a32615c1a7ab27e1"",""4a7722a9f23feaa3af6b7f4179cd8f0c225f9b638c839046b0ea044b947512af"",""f1ef34e94b49782b55e8a8ff176615c2b843e32f1623fa97ac6be241a24963e2""]"
"[0,1,""0.43351785534145409""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""3838cc27596a6de5ad3dc8d792ea6808c335a402d7ff47c167c0c125f0e9561a"",""70de8e25388caa4a9d67a47a35dbdc104eb2c4dab22a087be5e3991c60898086"",""a1923499f14cc32f6ca9e5e0508e7a4a065063d1ee46892d33ebe0559fd77e4f"",""a1ceffb1be23d94bfbe2ec17dd9731c646e003fac92c224ee7e617991ef8b4df""]"
"[0,1,""0.43416953820723753""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""8dca18a870d8cc4e9929ec271190da2bc4078013a5b404efb27e7a50180508a3"",""b8a0c6fbf769990b3f0f8ff4b43808499b6adc895aaf2b27c70131232175cdd6"",""d98ae6849c81a33cbd16c22d69069a4607063bab0aee828e87670b1878ee61fd""]"
"[0,1,""0.43452831073798254""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""34f46386cd1c08a538c640dcc39bd77d6cc6019457ee1a8f1fdbf3e82dd25f15"",""9e594467d60f5c85700934b6cf545722bd55ba7beda988692b3409b97c01f9cb""]"
"[0,1,""0.43452831073798265""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""6088211684c2a7f98415b81670172494cf59ea0ce92a91184f40b2c0d49bca36"",""84ef08ad0ac0f16df3ee5c5a7e09c345777c757f824c7aebc80b691efa8a72d8""]"
"[0,1,""0.43461480975851613""]",9,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""19fed9fded8e5c5bffc19c23e93dd513a80f25dcbb72b964b5ea678b441779a5"",""1eb2cb66ce0614580320d8d2d5c9a94c5d742d2dc78f62194fc5558b64bafadc"",""56767faec5eaacdb325a0f9d51cc22dd9e79dab5bb541739cbb27dc98de6dbce"",""a6a2ded58c1361f6e2fe48e05935a8e3aa905abf35590cd8e00bd85010ed9542"",""ad21f4b5a4471d985382036f5fabf9f7067a2b6db7bf57f7df6e06004de1d5f8""]"
"[0,1,""0.43463244300986542""]",4,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""0aae97fe1082300d166ea74e8329819ff50ae243ffe8b34f5286843f170b1aa3"",""8d010c96db3c1a19fbe0d6e538034b0f462b9f2753c2dd621ce95b0b1a7fc5cf"",""d489346ccfb914dfd3477e19f28def7f2fd688b147020e342e921fcef55fca69"",""fc797dc2775abbe01aa94ab468907e038ecfa637e947500d150eb1ae5da0a962""]"
"[0,1,""0.43479527274651364""]",4,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""076028b10dcda27642526d4c990e3c2d46e43f5da93ff5a8ff348f5ddf5e73ad"",""9b1c615dac3973c4caeefeca71c9e10eff33c30954b0435c0560a219baeaa272"",""b0587c1b2dbc5e605ef5c83182abd068a5ef3305a86d8b96c736c5b56b793ffc"",""d42d8a58c3d86cc6a3501a93b741aa8f5047e2c570a7eea73ca1aeeecc0f8ab8""]"
"[0,1,""0.43479647804258792""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""8ce220c3e26919f81a54ed80c8a6f1e86d0ddaf6354ec5da7fefb586b9d3cc81"",""d3a260b21616d93d2a8111a7c2fd0530a55a505c2e8307b389b38c7a8eb6148f""]"
"[0,1,""0.43479647804258797""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""6c06bdafb349e1739d3007fc2befb4e43d26ed0bcbc21d8a6764f852aac3c7ff"",""86355e42b51116aa7fdc5577a223de9e03a216e2cf2044d037cb710a2f430ccd""]"
"[0,1,""0.43488583029384109""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""61134b9ebd4fdfd2c515af625a81e2aad85b820b7dfa54dba135a323824323d2"",""c621258c960dc3a74cae44235eb4c53eebc07bfe9f42fb5d65f2d12b2c65d098"",""e824ed7434a644656da520497033aabba64c20b1975a6f0095d11bc23bf6db5a""]"
"[0,1,""0.43511718415629025""]",106,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""00f66732a87846ac0a4bbd626274be822e1eca9ea424257bec98416bd7d2f307"",""04d8bce815f4aa6021adda7d11999d22e9add8e1b3d7411977ba44ddad47934c"",""06996ed25702e753a17fdf9cd23b4182181a950835474ec23ab318b5d54a6353"",""082d373107043f56f646f7244978b0790847c47de31f3b103f821155adbec647"",""0a3e23afaf70ce16350aa0604b45e4442e373c832d1aa75dfcaaccfe5ec156b8""]"
"[0,1,""0.43518107704279135""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""27db74f8bcecdd6629e54bedb81cb42580453d0e3ee63813259eeeeceb983375"",""5a301b8d85523de0298aa418d43f4ed84c3fd1c2dcd91704888eadfb88838c7f"",""f364304f132c685e123f31bd597b342b3b3ccf3f19eff5f8ba8338898ae702fe"",""fd83b80cb7ae9d402837111c5784cb6989b38665a138296f19e09e055ad26d59""]"
"[0,1,""0.43518615200120792""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""6d5a6c59b58c00d55cdeaadb44dab9950bd473096eb22a81c90961973efc45f6"",""f98bd49d9eb1e88032ea39993b8b18f1e245caab6f33f6e4c5117739dddd294c""]"
"[0,1,""0.43532082514618164""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""3b9229bc95e726c3b50c0032aec722a8e34f32fdb971ad15bbc372553726eff2"",""94e384ea7290092f7248184be370cafabeaafbb5b8a13812417a52fb8e6ebe5d"",""9709285e6304f1b4d666baefa8a7f392913d0b2675c634bc7d4550406b54e438"",""c327f3879cb0a00d4edb76a2bf51d1b9e19dafc3053055670bfaeef2427b375c""]"
"[0,1,""0.43553952439369342""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""0f69b25376c5088ae8b369d605b376770a080fefe84718708fabb9c375670cb9"",""3264f66e466e3c6a4f3598b7f7a5cb709cce4b877235718e01c903e7b58d62f0"",""619824d94051899beaa1991720fa5738cf9693bfb01d01e3769e57bb58df8c47"",""aa23b8c2926c50ff1bd3206661d21e87edd20118e3716fc20b2e57c06a2a754c""]"
"[0,1,""0.43596390547642938""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""171a2bfffabee1db08454fa05e80bf1fb9094ad51462493819aa14aaa3144f6e"",""ae8a1d4e62f70eb4355aea39e8853589b9a2c6e8afe67f809644e7a1c6e45eeb"",""b4dc0759e050c4283b509de9df42c0cec3746fbb598d4493d5fe0feeafa35fae""]"
"[0,1,""0.43607718295483622""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""2a9946572f8f4cea0fbd8f4c2feb1fa2f26b82ffa52606e43af7cb376bb38c3a"",""2fecc023e8e20353a1fdea326fbcdd56a369028c482c2ae35e1917e4cca9673a"",""cbf23f91c56e463e002bf8c0d1507e811c1fd6d3a83be023261e854d5a498697""]"
"[0,1,""0.43617530638839036""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""22ae20e62865cb5e22637f43f0f26ddb86f336936a37ee5ea5db246f78feb4fd"",""94fa13bde9efd73108a59f761c085b3f3129c78d018223224d990116d95d9ab8""]"
"[0,1,""0.43617530638839042""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""69c2434cc8800eeaa4416c6fc2d203f6c8013394d7f6c5cf04a1f774ee649fb5"",""c61f4c772106ffdd075fffe7269ac13996bfa449ca455b94d92108580d8dd8bd""]"
"[0,1,""0.43629073986074263""]",8,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""1e9f7299dc3507643b3a40e95ffb0f7b356996a933b5d88fb584f15322b8bffc"",""4d333fe151c10513a876410aa220aa06487718ebcc84ae60aa16dfb0593ac33f"",""7d0560f34e0e1913ccdcff6a7f8d7ef943898bcacf4fc9a2345439075d4c645c"",""83119d99b8c8c1d7465f8ff892b3e48133b1118991d2432fdc455a06b173dd00"",""890ab924c3eab089fe677fcb86061c1a6b5a047d673eb81896d7454c865498d2""]"
"[0,1,""0.43629160674390427""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""52d8cba100e45489a0b46f6df0094e47b7f60366d8c8b5657cb5f6199486a2df"",""7277b27c19ae60290aa82c41c00fe65a321c98b4304ec0eeda29fafeb792a10b"",""862d4d8dd2a8931eecff5e5e2ddb8d2aaa69573b0d62b9086bc0da3c71522a41"",""96e96dccf746dadd70f29ae27950238883f3413e77a765851a85b886a8745d1f""]"
"[0,1,""0.43643274089643352""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""875f49cda5bdb44b4bd9965e740e7be7ac3b581412a41123719ae76963573bf9"",""ab3c2bb6f9037158759051e33efa68ba02c486b2da78c2cdd3a257193c7d910a"",""b61456afc8d60b5af268b058a1407d02273b2ee34e3aaa938099738684bd7035""]"
"[0,1,""0.43666082337262047""]",8,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""1eadc20014bca1c5253a583a8e0257ff2b7bd488fd8de514eb17013f4488feed"",""2aa6f156621bb34504cb3b22fdd859ee0b4a9d99c9038116013e8b300e798c62"",""4fd6d3ee94f46388055db478e3f5655de800328960f1a74b16c265a5459a725a"",""507fc7d7094aa5ed738e8be618156f1e93e5fd484b4cb262b3fc08d46a25e234"",""7ac09e8fd72f410cc230804a5902968efd25ca77295114931b36600a2b8fb4ba""]"
"[0,1,""0.43666181461240605""]",4,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""3092bab93d59d69dda64eb2b9d6a3efc5e52829c0682e232bb23030957956a6a"",""575920d39f90249658db8ff5c31ab0b63f44d8d35ba9ae2f2ad55f8daab6bab0"",""763e296e3356b58f2f3c7f76359de94d391d98ccc106c163588ba46805f9a2a5"",""e97510d8de98aec0d31333295051871056ceee5ab62be68ee2022f4d93f3bd17""]"
"[0,1,""0.43666181461240611""]",4,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""038c202deeaefd200840a3bdebd8a3d28f8212918f5b589383055b73f64e2405"",""94666b56e062c2c6447952e80e63405c3ced5c46ae7855d21356a246930806cd"",""9559604ca42ba34925191a44fd5fb7cd7caa0b95f860fa7546afa6b240166439"",""abb895e1f633a9abc5932ba8e4c6f0259e111fee49d0a1273cf9ef11d82af406""]"
"[0,1,""0.43678176451808159""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""1fb17659c80391d7e7d8aff868122480ebfd23b91367a6f4fdcb83904477d166"",""8f9d32fca7e8863ffa77f64debbc5e35a37054eca951ca58c4ffe517fb973489"",""a64da8e57c36f5602733705c848ebf01c17ff80779f4e505258569dc7e5bfe4f""]"
"[0,1,""0.436789038042038""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""23b1a50cc989cbd3599786f35c0bb9c0600c433d40d641bd18798ad9cfa8de11"",""a899d3305483fb3857acaada6264b5ecd5695e71d21f0eddafca6c3b30b81c96""]"
"[0,1,""0.43685501666308962""]",4,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""0fb7560898adb2c05b3c223db972e3a3d4788cf05d63140e67c7b43cc48834d9"",""238221653eccd1a9ce32fe77b618450543038a3019534e93f164511012cf6a95"",""772c4fa9e3da63b9e3bac35cdf9942bea560712a7fe7d8e7f19da206477262c4"",""f13f3027c3388ebdbd3ffb78c984f7191c6c105953c350e9f9232807cc4f7f55""]"
"[0,1,""0.43700389211850377""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""64bccde10625527a0617f47c6118418a5bd90e49fda10a01999a0b9376d51109"",""97895e92260ae10cfbd7a89803eaf32368fc8badb78069cfcbca49eeb91ae234""]"
"[0,1,""0.43700389211850388""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""c7793c530ed93430992094bba0227efa82bdd745d9830090f1623279598ffadf"",""d38282575f744a538420d5409e1c67beda98e1b52af6ba55116c40249ca7cb14""]"
"[0,1,""0.43711354645723077""]",6,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""068315f683a45329a21fecbac97ab6190c156972fe3e9d5b03c7e857dc2f2ac5"",""3f195ecc183bcb6c3acdc7902bd4bea51cad63a8a75bf066f849ba33d9d1e96f"",""7eb5644e6a2caf08f72f4e41107c32b0697fd1bfbf02fee128982d9924a51a31"",""828e7fc6079612361863f76c6d5c5c1691f0f90a7d809bac470e17a14de65332"",""b16715de258e1df037e6bd05f2298cee29c96399f771e6beb39c4c1c2fe1b6ad""]"
"[0,1,""0.43716086252919728""]",4,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""15d04f8de0c47c89811a0ce890834874eacaa89fc67d509a6ebd1bd0d72af3a9"",""2d75ead6c4c69b35019722360f7e96c1c00aff43c2ec36fe71cd359f72323433"",""302c85b87689c0452ab8a443b1c21de7c0e114d4e899397f35dfa0fe37fdc4ff"",""9890f5bde06948f32006795a311d4ebbb20b4739977666ad7b9896d2a071c09c""]"
"[0,1,""0.4372110277956015""]",3,1,1,0.0,TWO_LOSSES,"RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""4c1b981e1658812f6c86c602fcda2deadfc24e2c70636b6f10b9750fae39e9ab"",""65f4ce88973ced1522079665e0ee69f877e070dc615e705a570e7afaf439795a"",""c5810b6e0e2e5afc803ea610052965d0ded2752d17efbc52adba8abfbb88d656""]"
"[0,1,""0.4372388650698667""]",4,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""82b00e44948425b7f2646362dfa44dd5dbd6fbe09c8a6af20618c034b223e250"",""b7cdee2e0658dd6070de69cc91ec613c92ea8bc7415f0c78b89c56104bd61445"",""dd643fd11bdd9fee7b854dbacc72cea085fa2e7436cac254d689f06c2e8dd59f"",""faea40646a3dd6b79f5104ca886e4514905553831fef3c41dbd4aaaad2604068""]"
"[0,1,""0.43762365573390516""]",8,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""036ae17ea69c24d372ff9a22cb2844d7abdb1e962b4a19536141a902e0313550"",""25a6810e64ec6f28b1a8d44739194dd7b0cdb69c84d7b765bce711eb23cc95d0"",""5b5981aec2192e5b6aa00ab8630ddccb36bd0d4adfb0e6cd9584d8643ac540de"",""704c407bf940f6ddd16abc9f7cd8e5590dbc95a92c0a1891e32065e54b95477a"",""8b94b2e1b945be2c25430a834eb65d58efc654bc77afc842923036374b2fcb0a""]"
"[0,1,""0.43775906587945307""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""4ce78e1e8eba8431ea980fe8ac7e45e95f349d5ca7fed5689080837e46caafef"",""5b4b33bb37c03470967433a289f946445c5927cbd402c090fc3e4872f39ea9c0"",""f536f8f0eaf3f767a43cedd2ac273e7c2e5e496f9b77fc47e017e6b0a2c818ff""]"
"[0,1,""0.43781118012208198""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""411e4726bae22c83c2d8964dd9e522a07b59f39e34ea5df917acb7dde86bc0a5"",""4dd15293c64c12865f6b5446cf28fa8281bb85a6c56c464c88e79c4a994bece2"",""813e1130b0fecf9258ddfcd53ebaeec06332ccb8d2cebfdc0895f3aae343e618""]"
"[0,1,""0.43785164972984447""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""12206d042670307a560fbd41bf6e5eef668010d38d4d28fae9733b4cf42f6064"",""3d4240c3b14ff17433ca405a029b800a27eb6958c74c6e49874ced7eea5d7f33""]"
"[0,1,""0.43785164972984458""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""928c9fe90bc884a4f946dde9b99cd869d1ccf16be797898f7f17c8c10999ff34"",""d467e798f7f504020e30a19c9471eb44886786c36b4182694b8300d402d31e1f""]"
"[0,1,""0.43809089346755736""]",3,1,1,0.0,TWO_LOSSES,"RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""9bd03780da8885fb92e3a0cb4b54d01bb6263c1b7e6366942a6072683ee305da"",""d845538682f3a196dea547f6d918107c14516e21e8ff382c2842a67724bad37d"",""defe28b2e8ededf7acc682d5603ec673b6df340d5d7828b050de9622f45e2dd2""]"
"[0,1,""0.43809105661471853""]",4,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""27c0e6ad1098e0bc4737c864993becb7829f17d03825c511b616e44ccd15bcd7"",""28b5777aacf1e6f42aeed9bb6d7f88fa60527ac8c4a789452c60d4e24cd05510"",""9b3c533dc51bdb29330e77524930cb61e871f36ce6599bd0753272ee672af3b8"",""b64ad41be8a39b72ccfeb3e959a58f82bf6fa642ba493c1e43a65392426c7031""]"
"[0,1,""0.43810719162351952""]",105,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""02c002be941f312a2cdd62ba116282802cf2353659965e33cf856fe8260d5823"",""07d71217f921b0b859c1a071f90b6af493ca266405f6e0f5a30c7ad1c164d544"",""11a8507e4e321728ee070b7021677fdfcb655fd9a9403e70e92114caaed3801d"",""12d4bd4e7370d742ab82c3ce67d3a00b7cd27cf848973ad611b675ad9a64b5e9"",""14c6bbc1e58e0e9488325a83557342dcdb9c8e48c78eea0dc1894ccdb0c9cdca""]"
"[0,1,""0.43846304610599574""]",4,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""02db929803069952d1698ea95079db6b98808c80f5c249638a137be8d721e0b5"",""4f141fbb3911a2acc73812597cd1a7d83a6a4a82befccfff5a2dc360ca1f8af4"",""bf08f0d3d17673435c64a8ac175adae44031af321ae558220227924b154c3f16"",""d48b6fb807f4c47cb62eade10c6aaedf1e919e626d03dc2a57c9d9e1d0bdccf5""]"
"[0,1,""0.43855457376405332""]",2,1,1,0.0,LATE_LOSS,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""0cf50ba7e34bd8dbde2eff0ffc699583ff86117f3f50cf50e2238be589ce3207"",""29edbb3fbc8d30c8e42822a0d123ea1715e44c361f75210da44b4f0c9380f818""]"
"[0,1,""0.43889859228542222""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""0740cd70e4d3a0dd8630a07d924fb7e52ee2c201942344b446a97ae861a4bb52"",""13da245e3a0d3f745c284cb5fb7c18bac7457b9019a6fb17d6c0dc272ab99acb"",""26bff0558f542ff867cddbc064ce476f2933e3f5022ca489c8ccfc1a0a349b42""]"
