episode_id,from_cluster_id,from_end_t,from_segment_id,root_family_id,source_type,split,to_cluster_id,to_segment_id,to_start_t,transition_index
formal_u2_family_073_r02,0,26,formal_u2_family_073_r02_s08,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s09,27,8
formal_u2_family_073_r02,0,29,formal_u2_family_073_r02_s09,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s10,30,9
formal_u2_family_073_r02,0,33,formal_u2_family_073_r02_s10,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s11,34,10
formal_u2_family_073_r02,0,36,formal_u2_family_073_r02_s11,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s12,37,11
formal_u2_family_073_r02,0,40,formal_u2_family_073_r02_s12,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s13,41,12
formal_u2_family_073_r02,0,43,formal_u2_family_073_r02_s13,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r02_s14,44,13
formal_u2_family_073_r03,3,2,formal_u2_family_073_r03_s00,u2_family_073,train_only_observed_transition,train,5,formal_u2_family_073_r03_s01,3,0
formal_u2_family_073_r03,5,5,formal_u2_family_073_r03_s01,u2_family_073,train_only_observed_transition,train,4,formal_u2_family_073_r03_s02,6,1
formal_u2_family_073_r03,4,14,formal_u2_family_073_r03_s02,u2_family_073,train_only_observed_transition,train,7,formal_u2_family_073_r03_s03,15,2
formal_u2_family_073_r03,7,17,formal_u2_family_073_r03_s03,u2_family_073,train_only_observed_transition,train,9,formal_u2_family_073_r03_s04,18,3
formal_u2_family_073_r03,9,22,formal_u2_family_073_r03_s04,u2_family_073,train_only_observed_transition,train,2,formal_u2_family_073_r03_s05,23,4
formal_u2_family_073_r04,3,2,formal_u2_family_073_r04_s00,u2_family_073,train_only_observed_transition,train,5,formal_u2_family_073_r04_s01,3,0
formal_u2_family_073_r04,5,5,formal_u2_family_073_r04_s01,u2_family_073,train_only_observed_transition,train,4,formal_u2_family_073_r04_s02,6,1
formal_u2_family_073_r04,4,16,formal_u2_family_073_r04_s02,u2_family_073,train_only_observed_transition,train,7,formal_u2_family_073_r04_s03,17,2
formal_u2_family_073_r04,7,19,formal_u2_family_073_r04_s03,u2_family_073,train_only_observed_transition,train,9,formal_u2_family_073_r04_s04,20,3
formal_u2_family_073_r04,9,25,formal_u2_family_073_r04_s04,u2_family_073,train_only_observed_transition,train,2,formal_u2_family_073_r04_s05,26,4
formal_u2_family_073_r05,3,2,formal_u2_family_073_r05_s00,u2_family_073,train_only_observed_transition,train,8,formal_u2_family_073_r05_s01,3,0
formal_u2_family_073_r05,8,5,formal_u2_family_073_r05_s01,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s02,6,1
formal_u2_family_073_r05,0,8,formal_u2_family_073_r05_s02,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s03,9,2
formal_u2_family_073_r05,0,11,formal_u2_family_073_r05_s03,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s04,12,3
formal_u2_family_073_r05,0,14,formal_u2_family_073_r05_s04,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s05,15,4
formal_u2_family_073_r05,0,18,formal_u2_family_073_r05_s05,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s06,19,5
formal_u2_family_073_r05,0,21,formal_u2_family_073_r05_s06,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s07,22,6
formal_u2_family_073_r05,0,24,formal_u2_family_073_r05_s07,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s08,25,7
formal_u2_family_073_r05,0,27,formal_u2_family_073_r05_s08,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s09,28,8
formal_u2_family_073_r05,0,30,formal_u2_family_073_r05_s09,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s10,31,9
formal_u2_family_073_r05,0,33,formal_u2_family_073_r05_s10,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s11,34,10
formal_u2_family_073_r05,0,36,formal_u2_family_073_r05_s11,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s12,37,11
formal_u2_family_073_r05,0,39,formal_u2_family_073_r05_s12,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s13,40,12
formal_u2_family_073_r05,0,42,formal_u2_family_073_r05_s13,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s14,43,13
formal_u2_family_073_r05,0,45,formal_u2_family_073_r05_s14,u2_family_073,train_only_observed_transition,train,0,formal_u2_family_073_r05_s15,46,14
formal_u2_family_074_r00,3,2,formal_u2_family_074_r00_s00,u2_family_074,train_only_observed_transition,train,5,formal_u2_family_074_r00_s01,3,0
formal_u2_family_074_r00,5,5,formal_u2_family_074_r00_s01,u2_family_074,train_only_observed_transition,train,8,formal_u2_family_074_r00_s02,6,1
formal_u2_family_074_r00,8,8,formal_u2_family_074_r00_s02,u2_family_074,train_only_observed_transition,train,4,formal_u2_family_074_r00_s03,9,2
formal_u2_family_074_r00,4,20,formal_u2_family_074_r00_s03,u2_family_074,train_only_observed_transition,train,7,formal_u2_family_074_r00_s04,21,3
formal_u2_family_074_r00,7,23,formal_u2_family_074_r00_s04,u2_family_074,train_only_observed_transition,train,9,formal_u2_family_074_r00_s05,24,4
formal_u2_family_074_r00,9,28,formal_u2_family_074_r00_s05,u2_family_074,train_only_observed_transition,train,2,formal_u2_family_074_r00_s06,29,5
formal_u2_family_074_r01,3,2,formal_u2_family_074_r01_s00,u2_family_074,train_only_observed_transition,train,5,formal_u2_family_074_r01_s01,3,0
formal_u2_family_074_r01,5,5,formal_u2_family_074_r01_s01,u2_family_074,train_only_observed_transition,train,8,formal_u2_family_074_r01_s02,6,1
formal_u2_family_074_r01,8,8,formal_u2_family_074_r01_s02,u2_family_074,train_only_observed_transition,train,4,formal_u2_family_074_r01_s03,9,2
formal_u2_family_074_r01,4,20,formal_u2_family_074_r01_s03,u2_family_074,train_only_observed_transition,train,9,formal_u2_family_074_r01_s04,21,3
formal_u2_family_074_r01,9,24,formal_u2_family_074_r01_s04,u2_family_074,train_only_observed_transition,train,2,formal_u2_family_074_r01_s05,25,4
formal_u2_family_074_r02,3,2,formal_u2_family_074_r02_s00,u2_family_074,train_only_observed_transition,train,5,formal_u2_family_074_r02_s01,3,0
formal_u2_family_074_r02,5,5,formal_u2_family_074_r02_s01,u2_family_074,train_only_observed_transition,train,8,formal_u2_family_074_r02_s02,6,1
formal_u2_family_074_r02,8,8,formal_u2_family_074_r02_s02,u2_family_074,train_only_observed_transition,train,4,formal_u2_family_074_r02_s03,9,2
formal_u2_family_074_r02,4,19,formal_u2_family_074_r02_s03,u2_family_074,train_only_observed_transition,train,7,formal_u2_family_074_r02_s04,20,3
formal_u2_family_074_r02,7,22,formal_u2_family_074_r02_s04,u2_family_074,train_only_observed_transition,train,9,formal_u2_family_074_r02_s05,23,4
formal_u2_family_074_r02,9,26,formal_u2_family_074_r02_s05,u2_family_074,train_only_observed_transition,train,2,formal_u2_family_074_r02_s06,27,5
formal_u2_family_074_r03,3,2,formal_u2_family_074_r03_s00,u2_family_074,train_only_observed_transition,train,5,formal_u2_family_074_r03_s01,3,0
formal_u2_family_074_r03,5,5,formal_u2_family_074_r03_s01,u2_family_074,train_only_observed_transition,train,8,formal_u2_family_074_r03_s02,6,1
formal_u2_family_074_r03,8,8,formal_u2_family_074_r03_s02,u2_family_074,train_only_observed_transition,train,4,formal_u2_family_074_r03_s03,9,2
formal_u2_family_074_r03,4,18,formal_u2_family_074_r03_s03,u2_family_074,train_only_observed_transition,train,9,formal_u2_family_074_r03_s04,19,3
formal_u2_family_074_r03,9,21,formal_u2_family_074_r03_s04,u2_family_074,train_only_observed_transition,train,2,formal_u2_family_074_r03_s05,22,4
formal_u2_family_074_r04,3,2,formal_u2_family_074_r04_s00,u2_family_074,train_only_observed_transition,train,5,formal_u2_family_074_r04_s01,3,0
formal_u2_family_074_r04,5,5,formal_u2_family_074_r04_s01,u2_family_074,train_only_observed_transition,train,8,formal_u2_family_074_r04_s02,6,1
formal_u2_family_074_r04,8,8,formal_u2_family_074_r04_s02,u2_family_074,train_only_observed_transition,train,4,formal_u2_family_074_r04_s03,9,2
formal_u2_family_074_r04,4,19,formal_u2_family_074_r04_s03,u2_family_074,train_only_observed_transition,train,9,formal_u2_family_074_r04_s04,20,3
formal_u2_family_074_r04,9,22,formal_u2_family_074_r04_s04,u2_family_074,train_only_observed_transition,train,9,formal_u2_family_074_r04_s05,23,4
formal_u2_family_074_r04,9,25,formal_u2_family_074_r04_s05,u2_family_074,train_only_observed_transition,train,2,formal_u2_family_074_r04_s06,26,5
formal_u2_family_074_r05,3,2,formal_u2_family_074_r05_s00,u2_family_074,train_only_observed_transition,train,5,formal_u2_family_074_r05_s01,3,0
formal_u2_family_074_r05,5,5,formal_u2_family_074_r05_s01,u2_family_074,train_only_observed_transition,train,8,formal_u2_family_074_r05_s02,6,1
formal_u2_family_074_r05,8,8,formal_u2_family_074_r05_s02,u2_family_074,train_only_observed_transition,train,4,formal_u2_family_074_r05_s03,9,2
formal_u2_family_074_r05,4,20,formal_u2_family_074_r05_s03,u2_family_074,train_only_observed_transition,train,9,formal_u2_family_074_r05_s04,21,3
formal_u2_family_074_r05,9,23,formal_u2_family_074_r05_s04,u2_family_074,train_only_observed_transition,train,9,formal_u2_family_074_r05_s05,24,4
formal_u2_family_074_r05,9,26,formal_u2_family_074_r05_s05,u2_family_074,train_only_observed_transition,train,2,formal_u2_family_074_r05_s06,27,5
formal_u2_family_075_r00,3,2,formal_u2_family_075_r00_s00,u2_family_075,train_only_observed_transition,train,5,formal_u2_family_075_r00_s01,3,0
formal_u2_family_075_r00,5,6,formal_u2_family_075_r00_s01,u2_family_075,train_only_observed_transition,train,4,formal_u2_family_075_r00_s02,7,1
formal_u2_family_075_r00,4,15,formal_u2_family_075_r00_s02,u2_family_075,train_only_observed_transition,train,7,formal_u2_family_075_r00_s03,16,2
formal_u2_family_075_r00,7,18,formal_u2_family_075_r00_s03,u2_family_075,train_only_observed_transition,train,9,formal_u2_family_075_r00_s04,19,3
formal_u2_family_075_r00,9,23,formal_u2_family_075_r00_s04,u2_family_075,train_only_observed_transition,train,2,formal_u2_family_075_r00_s05,24,4
formal_u2_family_075_r01,3,2,formal_u2_family_075_r01_s00,u2_family_075,train_only_observed_transition,train,5,formal_u2_family_075_r01_s01,3,0
formal_u2_family_075_r01,5,6,formal_u2_family_075_r01_s01,u2_family_075,train_only_observed_transition,train,4,formal_u2_family_075_r01_s02,7,1
formal_u2_family_075_r01,4,15,formal_u2_family_075_r01_s02,u2_family_075,train_only_observed_transition,train,7,formal_u2_family_075_r01_s03,16,2
formal_u2_family_075_r01,7,18,formal_u2_family_075_r01_s03,u2_family_075,train_only_observed_transition,train,9,formal_u2_family_075_r01_s04,19,3
formal_u2_family_075_r01,9,22,formal_u2_family_075_r01_s04,u2_family_075,train_only_observed_transition,train,2,formal_u2_family_075_r01_s05,23,4
formal_u2_family_075_r02,3,2,formal_u2_family_075_r02_s00,u2_family_075,train_only_observed_transition,train,5,formal_u2_family_075_r02_s01,3,0
formal_u2_family_075_r02,5,6,formal_u2_family_075_r02_s01,u2_family_075,train_only_observed_transition,train,4,formal_u2_family_075_r02_s02,7,1
formal_u2_family_075_r02,4,16,formal_u2_family_075_r02_s02,u2_family_075,train_only_observed_transition,train,7,formal_u2_family_075_r02_s03,17,2
formal_u2_family_075_r02,7,19,formal_u2_family_075_r02_s03,u2_family_075,train_only_observed_transition,train,9,formal_u2_family_075_r02_s04,20,3
formal_u2_family_075_r02,9,25,formal_u2_family_075_r02_s04,u2_family_075,train_only_observed_transition,train,2,formal_u2_family_075_r02_s05,26,4
formal_u2_family_075_r03,3,2,formal_u2_family_075_r03_s00,u2_family_075,train_only_observed_transition,train,5,formal_u2_family_075_r03_s01,3,0
formal_u2_family_075_r03,5,6,formal_u2_family_075_r03_s01,u2_family_075,train_only_observed_transition,train,4,formal_u2_family_075_r03_s02,7,1
formal_u2_family_075_r03,4,17,formal_u2_family_075_r03_s02,u2_family_075,train_only_observed_transition,train,7,formal_u2_family_075_r03_s03,18,2
formal_u2_family_075_r03,7,20,formal_u2_family_075_r03_s03,u2_family_075,train_only_observed_transition,train,9,formal_u2_family_075_r03_s04,21,3
formal_u2_family_075_r03,9,25,formal_u2_family_075_r03_s04,u2_family_075,train_only_observed_transition,train,2,formal_u2_family_075_r03_s05,26,4
formal_u2_family_075_r04,3,2,formal_u2_family_075_r04_s00,u2_family_075,train_only_observed_transition,train,5,formal_u2_family_075_r04_s01,3,0
formal_u2_family_075_r04,5,6,formal_u2_family_075_r04_s01,u2_family_075,train_only_observed_transition,train,4,formal_u2_family_075_r04_s02,7,1
formal_u2_family_075_r04,4,18,formal_u2_family_075_r04_s02,u2_family_075,train_only_observed_transition,train,7,formal_u2_family_075_r04_s03,19,2
formal_u2_family_075_r04,7,21,formal_u2_family_075_r04_s03,u2_family_075,train_only_observed_transition,train,9,formal_u2_family_075_r04_s04,22,3
formal_u2_family_075_r04,9,24,formal_u2_family_075_r04_s04,u2_family_075,train_only_observed_transition,train,2,formal_u2_family_075_r04_s05,25,4
formal_u2_family_075_r05,3,2,formal_u2_family_075_r05_s00,u2_family_075,train_only_observed_transition,train,5,formal_u2_family_075_r05_s01,3,0
formal_u2_family_075_r05,5,6,formal_u2_family_075_r05_s01,u2_family_075,train_only_observed_transition,train,4,formal_u2_family_075_r05_s02,7,1
formal_u2_family_075_r05,4,16,formal_u2_family_075_r05_s02,u2_family_075,train_only_observed_transition,train,7,formal_u2_family_075_r05_s03,17,2
formal_u2_family_075_r05,7,19,formal_u2_family_075_r05_s03,u2_family_075,train_only_observed_transition,train,9,formal_u2_family_075_r05_s04,20,3
formal_u2_family_075_r05,9,24,formal_u2_family_075_r05_s04,u2_family_075,train_only_observed_transition,train,2,formal_u2_family_075_r05_s05,25,4
formal_u2_family_076_r00,3,2,formal_u2_family_076_r00_s00,u2_family_076,train_only_observed_transition,train,5,formal_u2_family_076_r00_s01,3,0
formal_u2_family_076_r01,3,2,formal_u2_family_076_r01_s00,u2_family_076,train_only_observed_transition,train,5,formal_u2_family_076_r01_s01,3,0
formal_u2_family_076_r02,3,2,formal_u2_family_076_r02_s00,u2_family_076,train_only_observed_transition,train,5,formal_u2_family_076_r02_s01,3,0
formal_u2_family_076_r03,3,2,formal_u2_family_076_r03_s00,u2_family_076,train_only_observed_transition,train,5,formal_u2_family_076_r03_s01,3,0
formal_u2_family_076_r04,3,2,formal_u2_family_076_r04_s00,u2_family_076,train_only_observed_transition,train,5,formal_u2_family_076_r04_s01,3,0
formal_u2_family_076_r05,3,2,formal_u2_family_076_r05_s00,u2_family_076,train_only_observed_transition,train,5,formal_u2_family_076_r05_s01,3,0
formal_u2_family_077_r00,10,9,formal_u2_family_077_r00_s00,u2_family_077,train_only_observed_transition,train,5,formal_u2_family_077_r00_s01,10,0
formal_u2_family_077_r00,5,12,formal_u2_family_077_r00_s01,u2_family_077,train_only_observed_transition,train,4,formal_u2_family_077_r00_s02,13,1
formal_u2_family_077_r00,4,25,formal_u2_family_077_r00_s02,u2_family_077,train_only_observed_transition,train,7,formal_u2_family_077_r00_s03,26,2
formal_u2_family_077_r00,7,28,formal_u2_family_077_r00_s03,u2_family_077,train_only_observed_transition,train,9,formal_u2_family_077_r00_s04,29,3
formal_u2_family_077_r00,9,33,formal_u2_family_077_r00_s04,u2_family_077,train_only_observed_transition,train,2,formal_u2_family_077_r00_s05,34,4
formal_u2_family_077_r01,10,9,formal_u2_family_077_r01_s00,u2_family_077,train_only_observed_transition,train,5,formal_u2_family_077_r01_s01,10,0
formal_u2_family_077_r01,5,12,formal_u2_family_077_r01_s01,u2_family_077,train_only_observed_transition,train,5,formal_u2_family_077_r01_s02,13,1
formal_u2_family_077_r01,5,15,formal_u2_family_077_r01_s02,u2_family_077,train_only_observed_transition,train,4,formal_u2_family_077_r01_s03,16,2
formal_u2_family_077_r01,4,24,formal_u2_family_077_r01_s03,u2_family_077,train_only_observed_transition,train,7,formal_u2_family_077_r01_s04,25,3
formal_u2_family_077_r01,7,27,formal_u2_family_077_r01_s04,u2_family_077,train_only_observed_transition,train,9,formal_u2_family_077_r01_s05,28,4
formal_u2_family_077_r01,9,32,formal_u2_family_077_r01_s05,u2_family_077,train_only_observed_transition,train,2,formal_u2_family_077_r01_s06,33,5
formal_u2_family_077_r02,10,9,formal_u2_family_077_r02_s00,u2_family_077,train_only_observed_transition,train,3,formal_u2_family_077_r02_s01,10,0
formal_u2_family_077_r02,3,12,formal_u2_family_077_r02_s01,u2_family_077,train_only_observed_transition,train,5,formal_u2_family_077_r02_s02,13,1
formal_u2_family_077_r02,5,15,formal_u2_family_077_r02_s02,u2_family_077,train_only_observed_transition,train,4,formal_u2_family_077_r02_s03,16,2
formal_u2_family_077_r02,4,26,formal_u2_family_077_r02_s03,u2_family_077,train_only_observed_transition,train,9,formal_u2_family_077_r02_s04,27,3
formal_u2_family_077_r02,9,30,formal_u2_family_077_r02_s04,u2_family_077,train_only_observed_transition,train,2,formal_u2_family_077_r02_s05,31,4
formal_u2_family_077_r03,10,9,formal_u2_family_077_r03_s00,u2_family_077,train_only_observed_transition,train,3,formal_u2_family_077_r03_s01,10,0
formal_u2_family_077_r03,3,12,formal_u2_family_077_r03_s01,u2_family_077,train_only_observed_transition,train,4,formal_u2_family_077_r03_s02,13,1
formal_u2_family_077_r03,4,24,formal_u2_family_077_r03_s02,u2_family_077,train_only_observed_transition,train,7,formal_u2_family_077_r03_s03,25,2
formal_u2_family_077_r03,7,27,formal_u2_family_077_r03_s03,u2_family_077,train_only_observed_transition,train,9,formal_u2_family_077_r03_s04,28,3
formal_u2_family_077_r03,9,31,formal_u2_family_077_r03_s04,u2_family_077,train_only_observed_transition,train,2,formal_u2_family_077_r03_s05,32,4
